indent,depth_nm,H_GPa,E_GPa,Hf_true_GPa,Hs_true_GPa
15,80.0,9.568,204.54,21.613,6.407
15,90.0,8.453,192.09,21.613,6.407
15,100.0,7.2948,204.03,21.613,6.407
15,110.0,7.1906,212.56,21.613,6.407
15,120.0,6.8589,198.78,21.613,6.407
15,130.0,8.212,200.57,21.613,6.407
15,140.0,6.8615,195.03,21.613,6.407
15,150.0,7.7938,184.88,21.613,6.407
15,160.0,7.3816,197.98,21.613,6.407
15,170.0,7.8717,181.87,21.613,6.407
15,180.0,7.4524,187.43,21.613,6.407
15,190.0,6.8458,189.86,21.613,6.407
15,200.0,6.7506,193.06,21.613,6.407
15,210.0,6.8531,189.89,21.613,6.407
15,220.0,6.8632,189.39,21.613,6.407
15,230.0,6.4796,182.22,21.613,6.407
15,240.0,6.7017,178.8,21.613,6.407
15,250.0,7.4987,186.69,21.613,6.407
15,260.0,5.8218,181.86,21.613,6.407
15,270.0,6.7831,178.1,21.613,6.407
15,280.0,6.1834,178.19,21.613,6.407
15,290.0,6.715,182.71,21.613,6.407
15,300.0,7.0276,174.4,21.613,6.407
15,310.0,6.5663,177.32,21.613,6.407
15,320.0,6.9702,175.49,21.613,6.407
15,330.0,5.7784,186.3,21.613,6.407
15,340.0,7.1173,187.56,21.613,6.407
15,350.0,6.2535,197.08,21.613,6.407
15,360.0,6.8582,175.97,21.613,6.407
15,370.0,6.6309,180.81,21.613,6.407
15,380.0,5.2401,190.3,21.613,6.407
15,390.0,6.1485,183.47,21.613,6.407
15,400.0,6.631,182.75,21.613,6.407
16,10.0,22.9321,376.1,24.057,5.218
16,20.0,19.124,349.26,24.057,5.218
16,30.0,16.109,315.25,24.057,5.218
16,40.0,14.1897,298.8,24.057,5.218
16,50.0,12.1889,273.35,24.057,5.218
16,60.0,10.1009,249.47,24.057,5.218
16,70.0,9.6552,245.45,24.057,5.218
16,80.0,8.8339,225.0,24.057,5.218
16,90.0,7.0589,221.25,24.057,5.218
16,100.0,7.3379,223.85,24.057,5.218
16,110.0,7.3468,207.14,24.057,5.218
16,120.0,6.5725,209.92,24.057,5.218
16,130.0,5.5651,201.26,24.057,5.218
16,140.0,6.3107,207.94,24.057,5.218
16,150.0,6.6783,215.42,24.057,5.218
16,160.0,6.9678,199.78,24.057,5.218
16,170.0,4.9776,204.53,24.057,5.218
16,180.0,7.291,196.84,24.057,5.218
16,190.0,5.3451,194.52,24.057,5.218
16,200.0,6.3221,193.3,24.057,5.218
16,210.0,6.4043,208.84,24.057,5.218
16,220.0,6.2295,213.76,24.057,5.218
16,230.0,5.7697,202.02,24.057,5.218
16,240.0,5.0761,194.42,24.057,5.218
16,250.0,5.9364,202.59,24.057,5.218
16,260.0,5.2356,196.03,24.057,5.218
16,270.0,4.3051,202.56,24.057,5.218
16,280.0,6.9568,199.24,24.057,5.218
16,290.0,5.8748,198.94,24.057,5.218
16,300.0,6.4102,200.7,24.057,5.218
16,310.0,5.0276,193.39,24.057,5.218
16,320.0,6.2011,194.26,24.057,5.218
16,330.0,6.2476,186.21,24.057,5.218
16,340.0,6.2164,193.74,24.057,5.218
16,350.0,5.4162,187.72,24.057,5.218
16,360.0,4.8143,195.27,24.057,5.218
16,370.0,5.3164,190.28,24.057,5.218
16,380.0,4.2941,196.53,24.057,5.218
16,390.0,4.5355,198.54,24.057,5.218
16,400.0,5.4242,187.22,24.057,5.218
17,10.0,20.498,369.95,21.963,5.286
17,20.0,18.5073,344.5,21.963,5.286
17,30.0,14.0341,315.04,21.963,5.286
17,40.0,13.1585,294.49,21.963,5.286
17,50.0,10.3448,279.16,21.963,5.286
17,60.0,8.0464,272.3,21.963,5.286
17,70.0,9.8764,264.59,21.963,5.286
17,80.0,8.695,266.13,21.963,5.286
17,90.0,6.9108,255.2,21.963,5.286
17,100.0,7.1478,253.32,21.963,5.286
17,110.0,6.6753,244.81,21.963,5.286
17,120.0,6.6129,260.11,21.963,5.286
17,130.0,5.6439,251.79,21.963,5.286
17,140.0,5.902,258.27,21.963,5.286
17,150.0,6.3596,251.32,21.963,5.286
17,160.0,6.1398,254.65,21.963,5.286
17,170.0,6.5467,243.53,21.963,5.286
17,180.0,5.9181,248.74,21.963,5.286
17,190.0,6.994,260.17,21.963,5.286
17,200.0,5.4111,236.17,21.963,5.286
17,210.0,5.8549,250.19,21.963,5.286
17,220.0,4.729,253.0,21.963,5.286
17,230.0,5.0272,245.05,21.963,5.286
17,240.0,6.2886,246.87,21.963,5.286
17,250.0,5.1269,249.73,21.963,5.286
17,260.0,5.8405,237.84,21.963,5.286
17,270.0,5.5236,244.19,21.963,5.286
17,280.0,5.0137,236.2,21.963,5.286
17,290.0,5.3451,237.24,21.963,5.286
17,300.0,5.247,237.47,21.963,5.286
17,310.0,5.2468,240.26,21.963,5.286
17,320.0,5.8548,241.93,21.963,5.286
17,330.0,5.7929,243.72,21.963,5.286
17,340.0,5.1676,232.14,21.963,5.286
17,350.0,4.9933,252.93,21.963,5.286
17,360.0,5.5793,247.8,21.963,5.286
17,370.0,5.38,245.09,21.963,5.286
17,380.0,5.9368,238.36,21.963,5.286
17,390.0,6.7434,239.96,21.963,5.286
17,400.0,5.8309,243.82,21.963,5.286
18,10.0,23.1421,391.13,23.539,7.291
18,20.0,20.6206,368.38,23.539,7.291
18,30.0,17.8385,337.98,23.539,7.291
18,40.0,16.3436,311.93,23.539,7.291
18,50.0,13.2404,298.09,23.539,7.291
18,60.0,12.5677,273.86,23.539,7.291
18,70.0,12.2108,265.81,23.539,7.291
18,80.0,10.5859,270.97,23.539,7.291
18,90.0,9.8827,257.13,23.539,7.291
18,100.0,9.7002,257.79,23.539,7.291
18,110.0,9.0549,259.38,23.539,7.291
18,120.0,9.7931,253.0,23.539,7.291
18,130.0,8.3029,246.8,23.539,7.291
18,140.0,9.0299,257.91,23.539,7.291
18,150.0,7.7834,247.34,23.539,7.291
18,160.0,8.6415,239.73,23.539,7.291
18,170.0,8.1351,245.34,23.539,7.291
18,180.0,6.7692,242.4,23.539,7.291
18,190.0,8.0148,233.81,23.539,7.291
18,200.0,7.4015,238.85,23.539,7.291
18,210.0,7.6625,236.79,23.539,7.291
18,220.0,8.6301,225.16,23.539,7.291
18,230.0,7.2198,235.77,23.539,7.291
18,240.0,7.2093,234.68,23.539,7.291
18,250.0,8.4593,233.37,23.539,7.291
18,260.0,7.747,225.61,23.539,7.291
18,270.0,8.4515,233.28,23.539,7.291
18,280.0,7.8002,234.97,23.539,7.291
18,290.0,7.1575,235.61,23.539,7.291
18,300.0,7.5564,227.77,23.539,7.291
18,310.0,8.2038,238.49,23.539,7.291
18,320.0,8.0385,226.92,23.539,7.291
18,330.0,7.5397,232.88,23.539,7.291
18,340.0,7.5501,242.17,23.539,7.291
18,350.0,7.4542,229.71,23.539,7.291
18,360.0,7.2027,230.71,23.539,7.291
18,370.0,8.482,240.37,23.539,7.291
18,380.0,7.4826,231.28,23.539,7.291
18,390.0,6.888,231.72,23.539,7.291
18,400.0,7.2155,234.83,23.539,7.291
19,10.0,17.4737,389.35,18.202,6.535
19,20.0,16.6927,370.59,18.202,6.535
19,30.0,16.1809,354.78,18.202,6.535
19,40.0,14.3678,338.89,18.202,6.535
19,50.0,13.7257,322.65,18.202,6.535
19,60.0,12.8267,311.74,18.202,6.535
19,70.0,11.3506,289.01,18.202,6.535
19,80.0,11.0377,280.4,18.202,6.535
19,90.0,11.1825,278.87,18.202,6.535
19,100.0,9.9891,270.66,18.202,6.535
19,110.0,9.0666,261.43,18.202,6.535
19,120.0,9.0012,255.18,18.202,6.535
19,130.0,8.2655,249.38,18.202,6.535
19,140.0,8.6206,250.47,18.202,6.535
19,150.0,8.7096,254.89,18.202,6.535
19,160.0,7.6675,238.88,18.202,6.535
19,170.0,7.8235,252.17,18.202,6.535
19,180.0,8.3647,246.19,18.202,6.535
19,190.0,7.4253,236.77,18.202,6.535
19,200.0,7.674,242.75,18.202,6.535
19,210.0,6.9659,228.0,18.202,6.535
19,220.0,6.9922,225.29,18.202,6.535
19,230.0,7.0795,226.97,18.202,6.535
19,240.0,8.3679,231.38,18.202,6.535
19,250.0,7.0203,231.11,18.202,6.535
19,260.0,6.9106,229.27,18.202,6.535
19,270.0,6.8499,232.34,18.202,6.535
19,280.0,7.0088,218.37,18.202,6.535
19,290.0,7.3836,233.64,18.202,6.535
19,300.0,7.1177,221.69,18.202,6.535
19,310.0,8.0221,225.82,18.202,6.535
19,320.0,7.073,226.93,18.202,6.535
19,330.0,7.665,222.12,18.202,6.535
19,340.0,7.0569,220.51,18.202,6.535
19,350.0,7.2004,222.4,18.202,6.535
19,360.0,6.1565,228.09,18.202,6.535
19,370.0,6.797,231.45,18.202,6.535
19,380.0,6.8096,231.07,18.202,6.535
19,390.0,6.7074,221.5,18.202,6.535
19,400.0,5.7383,222.52,18.202,6.535
20,10.0,20.0869,336.75,20.871,5.079
20,20.0,19.5796,315.97,20.871,5.079
20,30.0,18.4404,301.23,20.871,5.079
20,40.0,16.4672,309.18,20.871,5.079
20,50.0,15.2504,299.68,20.871,5.079
20,60.0,13.3808,289.78,20.871,5.079
20,70.0,12.715,284.76,20.871,5.079
20,80.0,11.7025,266.7,20.871,5.079
20,90.0,10.1816,265.97,20.871,5.079
20,100.0,10.2477,254.6,20.871,5.079
20,110.0,9.0273,251.01,20.871,5.079
20,120.0,8.5031,262.6,20.871,5.079
20,130.0,7.5929,250.32,20.871,5.079
20,140.0,7.5678,266.05,20.871,5.079
20,150.0,7.8119,251.14,20.871,5.079
20,160.0,6.5206,245.43,20.871,5.079
20,170.0,7.2908,252.84,20.871,5.079
20,180.0,6.9584,257.8,20.871,5.079
20,190.0,6.7652,249.0,20.871,5.079
20,200.0,5.3857,237.98,20.871,5.079
20,210.0,6.317,246.81,20.871,5.079
20,220.0,6.5867,252.22,20.871,5.079
20,230.0,5.7873,240.47,20.871,5.079
20,240.0,6.1307,238.3,20.871,5.079
20,250.0,4.8222,248.61,20.871,5.079
20,260.0,6.2804,242.97,20.871,5.079
20,270.0,5.5537,235.17,20.871,5.079
20,280.0,6.2668,239.19,20.871,5.079
20,290.0,4.861,236.65,20.871,5.079
20,300.0,6.0843,242.71,20.871,5.079
20,310.0,5.5795,241.36,20.871,5.079
20,320.0,6.065,247.39,20.871,5.079
20,330.0,5.1648,244.55,20.871,5.079
20,340.0,5.2876,230.73,20.871,5.079
20,350.0,6.6898,242.39,20.871,5.079
20,360.0,5.1276,245.18,20.871,5.079
20,370.0,5.1655,242.39,20.871,5.079
20,380.0,5.3579,245.71,20.871,5.079
20,390.0,4.9643,236.11,20.871,5.079
20,400.0,6.0517,233.59,20.871,5.079
21,10.0,17.7941,294.45,18.869,7.045
21,20.0,15.1819,288.43,18.869,7.045
21,30.0,13.097,272.51,18.869,7.045
21,40.0,11.4924,260.48,18.869,7.045
21,50.0,10.6622,254.65,18.869,7.045
21,60.0,10.1541,238.81,18.869,7.045
21,70.0,8.1952,244.97,18.869,7.045
21,80.0,9.2653,236.91,18.869,7.045
21,90.0,7.9605,231.53,18.869,7.045
21,100.0,7.7623,225.29,18.869,7.045
21,110.0,8.4366,224.89,18.869,7.045
21,120.0,7.905,232.97,18.869,7.045
21,130.0,7.05,224.08,18.869,7.045
21,140.0,8.64,229.49,18.869,7.045
21,150.0,7.205,234.85,18.869,7.045
21,160.0,7.6906,234.16,18.869,7.045
21,170.0,7.6096,236.89,18.869,7.045
21,180.0,8.1669,225.38,18.869,7.045
21,190.0,7.192,220.33,18.869,7.045
21,200.0,7.8884,232.7,18.869,7.045
21,210.0,6.9826,228.2,18.869,7.045
21,220.0,7.8879,232.88,18.869,7.045
21,230.0,6.9218,226.03,18.869,7.045
21,240.0,7.1015,232.98,18.869,7.045
21,250.0,8.2123,230.74,18.869,7.045
21,260.0,7.4065,229.84,18.869,7.045
21,270.0,7.2884,228.45,18.869,7.045
21,280.0,8.3415,227.72,18.869,7.045
21,290.0,7.3894,226.64,18.869,7.045
21,300.0,6.79,226.52,18.869,7.045
21,310.0,7.5558,231.03,18.869,7.045
21,320.0,6.5889,221.95,18.869,7.045
21,330.0,7.7359,235.38,18.869,7.045
21,340.0,7.7675,224.27,18.869,7.045
21,350.0,6.8713,230.77,18.869,7.045
21,360.0,6.8377,224.27,18.869,7.045
21,370.0,7.2342,223.29,18.869,7.045
21,380.0,7.1479,236.92,18.869,7.045
21,390.0,6.6471,222.84,18.869,7.045
21,400.0,7.4155,216.99,18.869,7.045
22,10.0,25.1405,375.0,26.919,6.207
22,20.0,22.7832,339.04,26.919,6.207
22,30.0,19.5563,308.95,26.919,6.207
22,40.0,17.203,287.48,26.919,6.207
22,50.0,13.6948,269.06,26.919,6.207
22,60.0,12.6617,261.96,26.919,6.207
22,70.0,11.2656,243.22,26.919,6.207
22,80.0,9.6743,248.35,26.919,6.207
22,90.0,9.4725,224.72,26.919,6.207
22,100.0,8.8104,229.77,26.919,6.207
22,110.0,7.3579,216.16,26.919,6.207
22,120.0,8.4857,230.34,26.919,6.207
22,130.0,8.1879,215.27,26.919,6.207
22,140.0,7.4796,215.12,26.919,6.207
22,150.0,6.8497,219.54,26.919,6.207
22,160.0,8.109,220.31,26.919,6.207
22,170.0,7.376,205.07,26.919,6.207
22,180.0,7.6445,208.8,26.919,6.207
22,190.0,7.75,201.76,26.919,6.207
22,200.0,6.7057,210.31,26.919,6.207
22,210.0,7.304,208.32,26.919,6.207
22,220.0,6.7179,206.35,26.919,6.207
22,230.0,6.755,203.91,26.919,6.207
22,240.0,6.6974,205.33,26.919,6.207
22,250.0,6.6988,202.83,26.919,6.207
22,260.0,7.2201,210.19,26.919,6.207
22,270.0,6.6926,215.84,26.919,6.207
22,280.0,6.5246,194.93,26.919,6.207
22,290.0,6.437,205.6,26.919,6.207
22,300.0,6.7222,203.59,26.919,6.207
22,310.0,6.0826,208.88,26.919,6.207
22,320.0,6.2591,200.06,26.919,6.207
22,330.0,6.4665,204.74,26.919,6.207
22,340.0,6.1934,199.25,26.919,6.207
22,350.0,6.4021,209.55,26.919,6.207
22,360.0,6.1422,205.85,26.919,6.207
22,370.0,7.4369,204.18,26.919,6.207
22,380.0,7.0877,207.28,26.919,6.207
22,390.0,6.6373,203.49,26.919,6.207
22,400.0,6.3755,195.56,26.919,6.207
23,10.0,22.1943,331.42,24.14,6.869
23,20.0,19.2459,308.2,24.14,6.869
23,30.0,17.2714,277.4,24.14,6.869
23,40.0,14.7418,251.24,24.14,6.869
23,50.0,11.8891,245.61,24.14,6.869
23,60.0,10.4156,226.57,24.14,6.869
23,70.0,9.7959,218.93,24.14,6.869
23,80.0,9.2194,207.93,24.14,6.869
23,90.0,8.1978,207.26,24.14,6.869
23,100.0,8.6435,212.68,24.14,6.869
23,110.0,7.7087,196.6,24.14,6.869
23,120.0,7.5245,203.94,24.14,6.869
23,130.0,8.413,207.12,24.14,6.869
23,140.0,7.4719,199.3,24.14,6.869
23,150.0,7.6618,201.98,24.14,6.869
23,160.0,7.916,192.99,24.14,6.869
23,170.0,7.9276,206.84,24.14,6.869
23,180.0,7.2844,204.98,24.14,6.869
23,190.0,7.417,199.28,24.14,6.869
23,200.0,6.9323,186.89,24.14,6.869
23,210.0,8.1756,190.76,24.14,6.869
23,220.0,7.5893,202.57,24.14,6.869
23,230.0,6.6797,206.7,24.14,6.869
23,240.0,7.2044,197.94,24.14,6.869
23,250.0,7.5335,203.42,24.14,6.869
23,260.0,7.3936,192.08,24.14,6.869
23,270.0,8.048,194.41,24.14,6.869
23,280.0,7.8013,195.4,24.14,6.869
23,290.0,6.829,197.78,24.14,6.869
23,300.0,7.0392,185.94,24.14,6.869
23,310.0,6.4296,200.64,24.14,6.869
23,320.0,7.1828,202.82,24.14,6.869
23,330.0,7.1224,187.89,24.14,6.869
23,340.0,8.3884,186.56,24.14,6.869
23,350.0,7.0761,196.72,24.14,6.869
23,360.0,5.9721,190.61,24.14,6.869
23,370.0,6.6748,180.24,24.14,6.869
23,380.0,7.0597,199.25,24.14,6.869
23,390.0,6.3687,195.27,24.14,6.869
23,400.0,6.5569,191.43,24.14,6.869
24,10.0,18.5119,324.14,19.819,4.949
24,20.0,16.8905,303.08,19.819,4.949
24,30.0,13.9782,294.4,19.819,4.949
24,40.0,11.932,262.95,19.819,4.949
24,50.0,11.3723,257.25,19.819,4.949
24,60.0,9.7636,237.29,19.819,4.949
24,70.0,8.8453,250.57,19.819,4.949
24,80.0,8.0452,228.55,19.819,4.949
24,90.0,7.5218,215.86,19.819,4.949
24,100.0,7.6231,225.41,19.819,4.949
24,110.0,6.5847,223.03,19.819,4.949
24,120.0,7.2844,233.54,19.819,4.949
24,130.0,5.6897,218.56,19.819,4.949
24,140.0,5.8823,219.33,19.819,4.949
24,150.0,5.1924,221.98,19.819,4.949
24,160.0,5.6032,227.13,19.819,4.949
24,170.0,5.9447,216.54,19.819,4.949
24,180.0,6.3351,222.58,19.819,4.949
24,190.0,5.2128,218.95,19.819,4.949
24,200.0,5.4912,213.64,19.819,4.949
24,210.0,5.2605,215.51,19.819,4.949
24,220.0,5.0285,214.9,19.819,4.949
24,230.0,4.766,208.95,19.819,4.949
24,240.0,5.3583,221.47,19.819,4.949
24,250.0,4.433,205.66,19.819,4.949
24,260.0,5.3285,220.8,19.819,4.949
24,270.0,5.2606,219.32,19.819,4.949
24,280.0,4.9005,212.88,19.819,4.949
24,290.0,4.7053,208.7,19.819,4.949
24,300.0,4.5017,211.81,19.819,4.949
24,310.0,6.1143,215.89,19.819,4.949
24,320.0,4.4937,217.4,19.819,4.949
24,330.0,5.9309,214.57,19.819,4.949
24,340.0,5.4405,218.71,19.819,4.949
24,350.0,4.9478,209.33,19.819,4.949
24,360.0,4.5415,214.01,19.819,4.949
24,370.0,5.6322,203.12,19.819,4.949
24,380.0,5.9675,217.05,19.819,4.949
24,390.0,4.628,213.33,19.819,4.949
24,400.0,4.9385,209.86,19.819,4.949
25,10.0,26.7569,410.23,27.488,4.73
25,20.0,24.3968,380.9,27.488,4.73
25,30.0,19.3495,347.89,27.488,4.73
25,40.0,16.4894,320.48,27.488,4.73
25,50.0,13.8143,296.98,27.488,4.73
25,60.0,12.2035,284.18,27.488,4.73
25,70.0,10.9127,275.21,27.488,4.73
25,80.0,10.1486,264.85,27.488,4.73
25,90.0,8.1829,250.35,27.488,4.73
25,100.0,8.8215,251.78,27.488,4.73
25,110.0,7.0668,243.72,27.488,4.73
25,120.0,7.2707,246.62,27.488,4.73
25,130.0,7.3885,254.09,27.488,4.73
25,140.0,6.9022,244.4,27.488,4.73
25,150.0,5.8587,236.92,27.488,4.73
25,160.0,5.7955,227.5,27.488,4.73
25,170.0,5.7625,227.45,27.488,4.73
25,180.0,5.8384,224.72,27.488,4.73
25,190.0,6.3264,238.24,27.488,4.73
25,200.0,5.0113,228.48,27.488,4.73
25,210.0,5.8076,232.74,27.488,4.73
25,220.0,5.8067,228.01,27.488,4.73
25,230.0,5.7172,231.75,27.488,4.73
25,240.0,5.6151,239.13,27.488,4.73
25,250.0,6.0913,226.19,27.488,4.73
25,260.0,5.5317,227.87,27.488,4.73
25,270.0,5.6767,224.74,27.488,4.73
25,280.0,5.4943,234.52,27.488,4.73
25,290.0,6.0771,222.85,27.488,4.73
25,300.0,4.2016,221.96,27.488,4.73
25,310.0,5.7662,220.2,27.488,4.73
25,320.0,4.9707,219.88,27.488,4.73
25,330.0,4.9391,230.97,27.488,4.73
25,340.0,4.5747,243.38,27.488,4.73
25,350.0,4.1068,221.84,27.488,4.73
25,360.0,4.8333,233.38,27.488,4.73
25,370.0,4.6651,229.04,27.488,4.73
25,380.0,5.2415,220.8,27.488,4.73
25,390.0,4.2451,225.64,27.488,4.73
25,400.0,5.6847,225.8,27.488,4.73
26,10.0,18.1585,303.52,18.752,7.912
26,20.0,17.7058,309.31,18.752,7.912
26,30.0,16.9572,289.62,18.752,7.912
26,40.0,15.4059,276.21,18.752,7.912
26,50.0,14.4196,271.03,18.752,7.912
26,60.0,13.577,260.01,18.752,7.912
26,70.0,11.3882,247.68,18.752,7.912
26,80.0,12.4605,237.67,18.752,7.912
26,90.0,12.3007,236.4,18.752,7.912
26,100.0,11.1935,246.5,18.752,7.912
26,110.0,10.8334,246.06,18.752,7.912
26,120.0,9.3116,235.29,18.752,7.912
26,130.0,9.6983,236.1,18.752,7.912
26,140.0,9.1355,223.88,18.752,7.912
26,150.0,9.0659,224.82,18.752,7.912
26,160.0,9.6886,225.55,18.752,7.912
26,170.0,8.6713,216.14,18.752,7.912
26,180.0,8.8949,215.63,18.752,7.912
26,190.0,7.9076,221.24,18.752,7.912
26,200.0,8.6975,217.94,18.752,7.912
26,210.0,8.7472,212.79,18.752,7.912
26,220.0,8.2842,220.88,18.752,7.912
26,230.0,8.2188,216.44,18.752,7.912
26,240.0,9.4707,223.67,18.752,7.912
26,250.0,7.8769,217.09,18.752,7.912
26,260.0,7.9155,214.94,18.752,7.912
26,270.0,7.9996,217.17,18.752,7.912
26,280.0,8.9705,215.06,18.752,7.912
26,290.0,9.3919,211.81,18.752,7.912
26,300.0,8.4802,213.15,18.752,7.912
26,310.0,7.9308,219.83,18.752,7.912
26,320.0,8.0531,219.0,18.752,7.912
26,330.0,8.7788,222.65,18.752,7.912
26,340.0,7.7721,204.6,18.752,7.912
26,350.0,8.9368,212.24,18.752,7.912
26,360.0,8.9027,211.96,18.752,7.912
26,370.0,8.2148,215.34,18.752,7.912
26,380.0,8.4892,211.47,18.752,7.912
26,390.0,8.5284,210.99,18.752,7.912
26,400.0,8.919,218.66,18.752,7.912
27,10.0,14.9377,329.65,15.177,6.578
27,20.0,12.6775,325.67,15.177,6.578
27,30.0,12.078,292.69,15.177,6.578
27,40.0,10.1778,276.57,15.177,6.578
27,50.0,8.9864,259.79,15.177,6.578
27,60.0,8.5591,243.43,15.177,6.578
27,70.0,7.9017,237.51,15.177,6.578
27,80.0,8.0444,243.29,15.177,6.578
27,90.0,7.7857,239.73,15.177,6.578
27,100.0,7.5262,233.31,15.177,6.578
27,110.0,7.0831,225.68,15.177,6.578
27,120.0,5.4154,222.46,15.177,6.578
27,130.0,7.2002,227.86,15.177,6.578
27,140.0,6.1309,220.05,15.177,6.578
27,150.0,7.1398,233.33,15.177,6.578
27,160.0,7.5322,234.15,15.177,6.578
27,170.0,7.0611,243.62,15.177,6.578
27,180.0,6.6933,231.41,15.177,6.578
27,190.0,6.7673,222.16,15.177,6.578
27,200.0,6.7643,220.12,15.177,6.578
27,210.0,6.5333,204.32,15.177,6.578
27,220.0,6.496,221.18,15.177,6.578
27,230.0,6.3085,223.45,15.177,6.578
27,240.0,7.3491,230.1,15.177,6.578
27,250.0,6.7336,227.78,15.177,6.578
27,260.0,7.2074,227.47,15.177,6.578
27,270.0,6.5934,225.07,15.177,6.578
27,280.0,6.7448,227.62,15.177,6.578
27,290.0,6.6147,232.22,15.177,6.578
27,300.0,6.9234,217.03,15.177,6.578
27,310.0,7.0981,220.58,15.177,6.578
27,320.0,6.7982,214.9,15.177,6.578
27,330.0,6.3355,232.86,15.177,6.578
27,340.0,6.2769,230.86,15.177,6.578
27,350.0,7.4915,227.52,15.177,6.578
27,360.0,6.5173,215.75,15.177,6.578
27,370.0,6.5076,223.92,15.177,6.578
27,380.0,7.3818,221.42,15.177,6.578
27,390.0,7.1896,223.26,15.177,6.578
27,400.0,6.9092,221.6,15.177,6.578
28,10.0,15.6243,311.84,16.307,6.902
28,20.0,13.9982,290.93,16.307,6.902
28,30.0,13.036,274.96,16.307,6.902
28,40.0,11.1577,261.03,16.307,6.902
28,50.0,10.4279,244.35,16.307,6.902
28,60.0,9.3412,238.36,16.307,6.902
28,70.0,8.2511,223.94,16.307,6.902
28,80.0,9.0446,225.83,16.307,6.902
28,90.0,7.7601,228.16,16.307,6.902
28,100.0,8.3976,232.51,16.307,6.902
28,110.0,8.0883,222.75,16.307,6.902
28,120.0,6.9081,218.41,16.307,6.902
28,130.0,7.1498,222.5,16.307,6.902
28,140.0,7.2725,220.38,16.307,6.902
28,150.0,7.043,223.33,16.307,6.902
28,160.0,6.799,219.07,16.307,6.902
28,170.0,7.707,211.22,16.307,6.902
28,180.0,7.1721,212.93,16.307,6.902
28,190.0,7.4462,211.99,16.307,6.902
28,200.0,7.005,212.32,16.307,6.902
28,210.0,7.3443,211.36,16.307,6.902
28,220.0,6.791,205.16,16.307,6.902
28,230.0,7.1314,196.97,16.307,6.902
28,240.0,7.4162,205.32,16.307,6.902
28,250.0,7.1307,196.99,16.307,6.902
28,260.0,6.8644,209.37,16.307,6.902
28,270.0,6.536,208.82,16.307,6.902
28,280.0,7.1509,198.59,16.307,6.902
28,290.0,7.2285,212.64,16.307,6.902
28,300.0,6.9169,213.59,16.307,6.902
28,310.0,6.6524,208.86,16.307,6.902
28,320.0,7.3002,218.19,16.307,6.902
28,330.0,8.2623,219.32,16.307,6.902
28,340.0,6.8633,200.77,16.307,6.902
28,350.0,7.1767,214.15,16.307,6.902
28,360.0,7.1912,210.51,16.307,6.902
28,370.0,5.714,210.31,16.307,6.902
28,380.0,7.0542,213.34,16.307,6.902
28,390.0,6.6345,203.37,16.307,6.902
28,400.0,7.6759,204.08,16.307,6.902
29,10.0,17.2186,323.41,17.803,6.574
29,20.0,14.9352,301.93,17.803,6.574
29,30.0,13.1492,282.0,17.803,6.574
29,40.0,10.409,256.1,17.803,6.574
29,50.0,9.7946,260.19,17.803,6.574
29,60.0,9.0785,259.62,17.803,6.574
29,70.0,8.7782,232.36,17.803,6.574
29,80.0,8.0362,246.65,17.803,6.574
29,90.0,8.4746,233.09,17.803,6.574
29,100.0,7.7353,248.24,17.803,6.574
29,110.0,7.5848,234.93,17.803,6.574
29,120.0,7.4351,229.76,17.803,6.574
29,130.0,7.6643,236.37,17.803,6.574
29,140.0,6.9788,231.97,17.803,6.574
29,150.0,7.6974,224.5,17.803,6.574
29,160.0,7.3012,231.68,17.803,6.574
29,170.0,7.0937,223.83,17.803,6.574
29,180.0,6.9914,215.71,17.803,6.574
29,190.0,7.1913,238.25,17.803,6.574
29,200.0,7.4051,223.64,17.803,6.574
29,210.0,7.3409,221.8,17.803,6.574
29,220.0,7.0305,227.24,17.803,6.574
29,230.0,7.2586,215.63,17.803,6.574
29,240.0,6.8598,216.68,17.803,6.574
29,250.0,7.4094,221.63,17.803,6.574
29,260.0,6.7544,221.36,17.803,6.574
29,270.0,5.7162,224.78,17.803,6.574
29,280.0,7.4103,230.96,17.803,6.574
29,290.0,6.7841,221.27,17.803,6.574
29,300.0,6.1346,226.97,17.803,6.574
29,310.0,6.6118,227.54,17.803,6.574
29,320.0,6.2607,217.34,17.803,6.574
29,330.0,7.7451,225.14,17.803,6.574
29,340.0,6.9369,218.05,17.803,6.574
29,350.0,5.8974,230.03,17.803,6.574
29,360.0,6.949,226.32,17.803,6.574
29,370.0,6.4711,223.64,17.803,6.574
29,380.0,7.6239,215.45,17.803,6.574
29,390.0,6.1346,224.14,17.803,6.574
29,400.0,5.5332,218.8,17.803,6.574
30,10.0,14.6147,386.51,15.869,4.921
30,20.0,13.4161,350.18,15.869,4.921
30,30.0,10.6499,329.14,15.869,4.921
30,40.0,9.088,280.13,15.869,4.921
30,50.0,8.2068,269.9,15.869,4.921
30,60.0,7.0048,257.84,15.869,4.921
30,70.0,6.6221,247.89,15.869,4.921
30,80.0,6.3754,229.41,15.869,4.921
30,90.0,6.9354,229.46,15.869,4.921
30,100.0,6.7051,228.19,15.869,4.921
30,110.0,5.6605,229.03,15.869,4.921
30,120.0,6.4657,217.92,15.869,4.921
30,130.0,5.5358,212.87,15.869,4.921
30,140.0,5.6644,224.3,15.869,4.921
30,150.0,5.8478,223.63,15.869,4.921
30,160.0,5.4955,218.16,15.869,4.921
